Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,145.13499450683594,150.3800048828125,145.02000427246094,150.32000732421875,150.32000732421875,20349228
2022-01-03 10:30:00-05:00,150.32000732421875,151.6199951171875,149.61000061035156,150.7449951171875,150.7449951171875,12094584
2022-01-03 11:30:00-05:00,150.7449951171875,150.99000549316406,149.10000610351562,149.89999389648438,149.89999389648438,7062317
2022-01-03 12:30:00-05:00,149.89939880371094,150.5,149.14999389648438,150.13999938964844,150.13999938964844,4178623
2022-01-03 13:30:00-05:00,150.11000061035156,150.22999572753906,149.3000030517578,149.99000549316406,149.99000549316406,4226521
2022-01-03 14:30:00-05:00,149.97999572753906,151.02999877929688,149.77000427246094,150.35499572753906,150.35499572753906,6048149
2022-01-03 15:30:00-05:00,150.36000061035156,150.75999450683594,149.69500732421875,150.27000427246094,150.27000427246094,3616282
2022-01-04 09:30:00-05:00,151.00999450683594,152.4199981689453,146.35000610351562,146.60000610351562,146.60000610351562,18414581
2022-01-04 10:30:00-05:00,146.7198944091797,147.00999450683594,141.00999450683594,142.0399932861328,142.0399932861328,20069765
2022-01-04 11:30:00-05:00,142.02000427246094,143.39999389648438,141.6501007080078,142.53500366210938,142.53500366210938,10530102
2022-01-04 12:30:00-05:00,142.5399932861328,142.8199005126953,141.25,141.97000122070312,141.97000122070312,6776305
2022-01-04 13:30:00-05:00,141.99000549316406,142.27999877929688,140.6999969482422,141.55999755859375,141.55999755859375,7079306
2022-01-04 14:30:00-05:00,141.55810546875,143.81500244140625,141.47999572753906,143.81500244140625,143.81500244140625,8753566
2022-01-04 15:30:00-05:00,143.81500244140625,144.73500061035156,143.61000061035156,144.41000366210938,144.41000366210938,6032393
2022-01-05 09:30:00-05:00,142.25,143.75999450683594,140.72500610351562,141.5299072265625,141.5299072265625,14061521
2022-01-05 10:30:00-05:00,141.52000427246094,141.60499572753906,139.89999389648438,140.33999633789062,140.33999633789062,9227280
2022-01-05 11:30:00-05:00,140.36000061035156,140.6291046142578,139.4499969482422,139.8612060546875,139.8612060546875,6777654
2022-01-05 12:30:00-05:00,139.86000061035156,139.9398956298828,138.2899932861328,139.39639282226562,139.39639282226562,7303296
2022-01-05 13:30:00-05:00,139.39500427246094,140.1699981689453,137.6199951171875,138.16920471191406,138.16920471191406,9150018
2022-01-05 14:30:00-05:00,138.1699981689453,138.44000244140625,135.2899932861328,135.85000610351562,135.85000610351562,10526695
2022-01-05 15:30:00-05:00,135.82000732421875,137.3699951171875,135.72999572753906,136.1199951171875,136.1199951171875,6418229
2022-01-06 09:30:00-05:00,136.75,138.0,131.77000427246094,134.80999755859375,134.80999755859375,19687415
2022-01-06 10:30:00-05:00,134.8000030517578,137.22000122070312,134.1300048828125,136.00999450683594,136.00999450683594,12281534
2022-01-06 11:30:00-05:00,136.02999877929688,136.4499969482422,134.83999633789062,135.41000366210938,135.41000366210938,6711183
2022-01-06 12:30:00-05:00,135.4149932861328,136.0137939453125,134.0950927734375,134.27000427246094,134.27000427246094,5575691
2022-01-06 13:30:00-05:00,134.28500366210938,135.88999938964844,134.27999877929688,135.0500030517578,135.0500030517578,5999516
2022-01-06 14:30:00-05:00,135.0500030517578,136.92999267578125,134.9499969482422,136.17999267578125,136.17999267578125,7804140
2022-01-06 15:30:00-05:00,136.1699981689453,136.3699951171875,135.3336944580078,136.1699981689453,136.1699981689453,4851717
2022-01-07 09:30:00-05:00,136.0,137.24899291992188,133.4499969482422,133.9149932861328,133.9149932861328,14572349
2022-01-07 10:30:00-05:00,133.9300994873047,134.44000244140625,131.27999877929688,133.3800048828125,133.3800048828125,13553101
2022-01-07 11:30:00-05:00,133.38999938964844,134.35000610351562,132.7100067138672,133.43020629882812,133.43020629882812,7195995
2022-01-07 12:30:00-05:00,133.44000244140625,133.45449829101562,132.59010314941406,132.67999267578125,132.67999267578125,5166179
2022-01-07 13:30:00-05:00,132.66000366210938,133.12989807128906,131.8000030517578,132.25999450683594,132.25999450683594,4712937
2022-01-07 14:30:00-05:00,132.25,133.30999755859375,132.14999389648438,132.28900146484375,132.28900146484375,5313117
2022-01-07 15:30:00-05:00,132.25999450683594,132.64999389648438,131.91000366210938,131.99000549316406,131.99000549316406,5049330
2022-01-10 09:30:00-05:00,128.5,129.47999572753906,126.19999694824219,128.49989318847656,128.49989318847656,19346382
2022-01-10 10:30:00-05:00,128.47000122070312,128.72000122070312,125.6500015258789,128.10000610351562,128.10000610351562,14445622
2022-01-10 11:30:00-05:00,128.07000732421875,128.10000610351562,125.70999908447266,125.91000366210938,125.91000366210938,8015368
2022-01-10 12:30:00-05:00,125.91000366210938,127.44000244140625,125.02999877929688,127.34829711914062,127.34829711914062,8968845
2022-01-10 13:30:00-05:00,127.3499984741211,131.10000610351562,127.29000091552734,130.8800048828125,130.8800048828125,10821779
2022-01-10 14:30:00-05:00,130.88099670410156,131.8000030517578,129.42999267578125,130.47999572753906,130.47999572753906,12374101
2022-01-10 15:30:00-05:00,130.47999572753906,132.4199981689453,130.0500030517578,132.0,132.0,7848588
2022-01-11 09:30:00-05:00,132.71499633789062,136.08999633789062,131.58999633789062,134.8000030517578,134.8000030517578,21185936
2022-01-11 10:30:00-05:00,134.83999633789062,136.88999938964844,133.36000061035156,136.8000030517578,136.8000030517578,14319688
2022-01-11 11:30:00-05:00,136.77999877929688,138.99000549316406,136.47999572753906,137.30999755859375,137.30999755859375,13399167
2022-01-11 12:30:00-05:00,137.30999755859375,138.24000549316406,137.12359619140625,137.5303955078125,137.5303955078125,7302240
2022-01-11 13:30:00-05:00,137.50999450683594,137.89999389648438,137.02999877929688,137.3000030517578,137.3000030517578,5454491
2022-01-11 14:30:00-05:00,137.30999755859375,138.30050659179688,136.66000366210938,137.83999633789062,137.83999633789062,7647662
2022-01-11 15:30:00-05:00,137.82000732421875,138.10000610351562,136.4499969482422,137.30999755859375,137.30999755859375,5985774
2022-01-12 09:30:00-05:00,138.5850067138672,140.57000732421875,137.9499969482422,139.65310668945312,139.65310668945312,20013441
2022-01-12 10:30:00-05:00,139.63999938964844,139.7799072265625,135.77000427246094,137.19769287109375,137.19769287109375,15002237
2022-01-12 11:30:00-05:00,137.1999969482422,138.0800018310547,136.8800048828125,138.0200958251953,138.0200958251953,8046996
2022-01-12 12:30:00-05:00,138.0399932861328,138.6300048828125,137.4010009765625,137.60000610351562,137.60000610351562,6360561
2022-01-12 13:30:00-05:00,137.6300048828125,138.05999755859375,137.16810607910156,137.91000366210938,137.91000366210938,5843476
2022-01-12 14:30:00-05:00,137.88999938964844,137.92999267578125,136.2100067138672,137.0800018310547,137.0800018310547,8412942
2022-01-12 15:30:00-05:00,137.07350158691406,137.67999267578125,136.82000732421875,137.47000122070312,137.47000122070312,4193466
2022-01-13 09:30:00-05:00,139.44000244140625,141.25,137.41000366210938,137.9499053955078,137.9499053955078,18493829
2022-01-13 10:30:00-05:00,137.91000366210938,138.32000732421875,134.63999938964844,136.05999755859375,136.05999755859375,15513608
2022-01-13 11:30:00-05:00,136.05999755859375,136.54989624023438,133.2100067138672,133.4149932861328,133.4149932861328,10596414
2022-01-13 12:30:00-05:00,133.4149932861328,134.5399932861328,132.5800018310547,134.0800018310547,134.0800018310547,10162313
2022-01-13 13:30:00-05:00,134.05999755859375,134.92999267578125,133.75999450683594,133.91000366210938,133.91000366210938,5857008
2022-01-13 14:30:00-05:00,133.89999389648438,134.72999572753906,133.22000122070312,133.875,133.875,7117486
2022-01-13 15:30:00-05:00,133.87359619140625,134.13999938964844,131.80999755859375,132.75,132.75,6483694
2022-01-14 09:30:00-05:00,132.83990478515625,136.08999633789062,132.57000732421875,134.531005859375,134.531005859375,18574749
2022-01-14 10:30:00-05:00,134.55999755859375,135.72999572753906,133.16000366210938,135.3000030517578,135.3000030517578,12875174
2022-01-14 11:30:00-05:00,135.33450317382812,136.97000122070312,135.1199951171875,135.63999938964844,135.63999938964844,10415447
2022-01-14 12:30:00-05:00,135.63999938964844,135.8000030517578,133.8300018310547,134.0850067138672,134.0850067138672,6731209
2022-01-14 13:30:00-05:00,134.031005859375,135.35000610351562,133.59500122070312,134.589599609375,134.589599609375,7071874
